MJD,magV
56225.8,14.7
56225.8,14.7
56225.8,14.7
56225.8,14.7
56225.8,14.7
56225.8,14.7
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.8,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56225.9,14.8
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.7
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.8,14.8
56230.9,14.7
56230.9,14.7
56230.9,14.7
56230.9,14.8
56230.9,14.8
56230.9,14.8
56230.9,14.8
56230.9,14.8
56230.9,14.8
56234.7,14.7
56234.7,14.7
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.7,14.8
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.7
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.8
56234.8,14.9
56234.9,14.7
56234.9,14.7
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56234.9,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.8
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.8,14.9
56236.9,14.7
56236.9,14.7
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56236.9,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.8,14.8
56237.9,14.7
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56237.9,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.8
56239.8,14.9
56239.8,14.9
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56239.9,14.8
56240.1,14.6
56240.7,14.7
56240.7,14.8
56240.7,14.8
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.7
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.8,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56240.9,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.8,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.8
56241.9,14.9
56242.1,14.6
56243.2,14.6
56244.1,14.6
56244.7,14.8
56244.7,14.8
56244.7,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.8
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.8,14.9
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56244.9,14.8
56246.1,14.6
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.8
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.8,14.9
56246.9,14.8
56246.9,14.8
56246.9,14.8
56246.9,14.8
56246.9,14.8
56246.9,14.8
56246.9,14.9
56246.9,14.9
56246.9,14.9
56246.9,14.9
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.8
56247.8,14.9
56247.8,14.9
56247.8,14.9
56247.8,14.9
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.8
56247.9,14.9
56247.9,14.9
56250.1,14.5
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.8
56250.7,14.9
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.8
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.8,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56250.9,14.9
56251.2,14.6
56254.7,14.9
56254.7,14.9
56254.7,14.9
56254.7,14.9
56254.7,14.9
56254.7,14.9
56254.7,14.9
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.8
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56254.8,14.9
56255.1,15.1
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.8
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.7,14.9
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.8
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.8,14.9
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.8
56255.9,14.9
56255.9,14.9
56255.9,14.9
56255.9,14.9
56257.7,14.8
56257.7,14.8
56257.7,14.8
56257.7,14.9
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.8
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.8,14.9
56257.9,14.8
56257.9,14.8
56257.9,14.8
56257.9,14.8
56257.9,14.8
56257.9,14.8
56257.9,14.8
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56257.9,14.9
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.8
56258.7,14.9
56258.7,14.9
56258.7,14.9
56258.7,14.9
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.8
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.8,14.9
56258.9,14.8
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56258.9,14.9
56259.7,14.8
56259.7,14.8
56259.7,14.8
56259.7,14.8
56259.7,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.8
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.8,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56259.9,14.9
56265.7,14.8
56265.7,14.8
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.7,14.9
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.8
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.8,14.9
56265.9,14.8
56265.9,14.8
56265.9,14.8
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56265.9,14.9
56266.7,14.8
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
56266.7,14.9
